Luna/Zi,County,42i - NO2_Valoare [µg/m³],43i - SO2_Valoare [µg/m³],48i - CO_Valoare [mg/m³],GRAV. 10 - PM 10_Valoare [µg/m³],GRAV. 2.5 - PM 2.5_Valoare [µg/m³],MTX - Presiunea aerului_Valoare [mbar],MTX - Temperatura aer_Valoare [°C],MTX - Umiditate relativa_Valoare [%],article_date,region,phenomena
2009-03-09,B,56.06,10.95333333333333,0.5499999999999999,38.5,,1000.88,20.668,49.4,2009-03-09,Muntenia,"['Ploaie', 'Caniculă']"
2009-04-09,B,62.27333333333333,11.26333333333333,0.5466666666666666,51.25,,1000.08,23.158,48.4,2009-04-09,Muntenia,"['Caldură', 'Ploaie']"
2009-07-09,B,28.985,8.633333333333333,0.39,13.0,,1007.7,14.558,90.0,2009-07-09,Muntenia,"['Ploi', 'Ploi']"
2009-08-09,B,27.46,5.98,0.28,25.16666666666667,,1007.48,16.42,81.4,2009-08-09,Muntenia,"['Ploaie', 'Vânt', 'Ploaie']"
2009-09-09,B,48.22,7.080000000000001,0.5,38.83333333333334,,1007.4,18.892,57.2,2009-09-09,Muntenia,"['Ploi locale', 'Caniculă']"
2009-12-09,B,59.13,7.123333333333334,0.315,42.0,,1001.44,21.26,42.8,2009-12-09,Muntenia,['Ploaie']
2009-09-13,B,44.18,11.37,0.44,40.75,,1001.8,19.442,54.6,2009-09-13,Muntenia,['Ploaie']
2009-09-14,B,72.64,7.076666666666667,0.5333333333333333,41.25,,1004.2,20.026,60.4,2009-09-14,Muntenia,['Nori']
2009-09-16,B,79.84,6.226666666666667,0.5166666666666666,44.4,,1006.825,20.3025,52.0,2009-09-16,Muntenia,"['Vreme frumoasă', 'Temperaturi ridicate', 'Ploaie']"
2009-09-17,B,79.46000000000001,8.425,0.41,37.5,,1002.75,19.76,55.5,2009-09-17,Muntenia,"['Ploaie', 'Ploaie', 'Vânt', 'Răcoros']"
2009-09-18,B,66.47,10.125,0.31,33.57142857142857,,1002.625,19.7275,61.75,2009-09-18,Muntenia,"['Averse', 'Intensificări de vânt', 'Grindină', 'Inundație', 'Ceata']"
2009-09-21,B,59.89,8.355,0.42,47.0,,1010.975,15.5625,49.75,2009-09-21,Muntenia,['Ger']
2009-09-23,B,62.565,14.31,0.4366666666666667,59.14285714285715,,1012.775,17.9175,55.75,2009-09-23,Muntenia,['Ploaie']
2009-09-24,B,65.61,12.915,0.4733333333333334,58.14285714285715,,1009.05,18.9175,55.0,2009-09-24,Muntenia,['Caniculă']
2009-09-25,B,87.09,12.635,0.6133333333333334,42.28571428571428,,1005.875,19.21,52.5,2009-09-25,Muntenia,['Ploaie']
2009-09-27,B,48.02,9.43,0.3666666666666667,32.16666666666666,,1015.85,16.7525,46.5,2009-09-27,Muntenia,"['Nori puțini', 'Ploaie']"
2009-09-29,B,51.175,21.305,0.32,42.0,,1002.425,17.5975,52.0,2009-09-29,Muntenia,"['Răcire', 'Ploaie']"
2009-09-30,B,52.02500000000001,7.77,0.3866666666666667,36.5,,1001.55,17.7075,49.75,2009-09-30,Muntenia,"['Ploi slabe', 'Ploaie']"
2009-01-10,B,117.8766666666667,7.223333333333333,0.61,32.0,,1004.7,16.546,51.8,2009-01-10,Muntenia,['Ploaie']
2009-02-10,B,68.77,11.78666666666667,0.34,49.0,,999.5400000000002,18.532,59.6,2009-02-10,Muntenia,"['Ploi slabe', 'Ploaie']"
2009-03-10,B,33.82333333333333,5.753333333333334,0.25,29.0,,1002.72,11.22,86.6,2009-03-10,Muntenia,['Furtună']
2009-05-10,B,45.60666666666666,8.18,0.57,23.4,,1006.38,15.626,69.0,2009-05-10,Muntenia,['Vreme bună']
2009-06-10,B,87.02999999999999,12.63,0.8366666666666668,51.5,,1009.56,15.46,69.6,2009-06-10,Muntenia,"['Vreme frumoasă', 'Ploaie']"
2009-07-10,B,77.31,18.92333333333333,0.4466666666666666,50.5,,1009.22,17.018,69.0,2009-07-10,Muntenia,"['Ploaie', 'Ploaie']"
2009-08-10,B,68.88333333333334,14.37,0.5833333333333334,48.83333333333334,,1006.62,18.532,73.8,2009-08-10,Muntenia,"['Ploi', 'Vreme caldă']"
2009-09-10,B,112.7366666666667,16.58,0.8633333333333333,71.83333333333333,,1003.82,18.574,76.0,2009-09-10,Muntenia,"['Cer senin', 'Caniculă']"
2009-10-10,B,29.94,9.26,0.355,22.66666666666667,,1007.52,15.542,77.4,2009-10-10,Muntenia,['Nori']
2009-10-14,B,18.47333333333333,9.379999999999999,0.6433333333333334,10.4,,996.9800000000001,6.851999999999999,67.2,2009-10-14,Muntenia,"['Ploi trecătoare', 'Vânt', 'Ploaie', 'Lapoviță', 'Ninsoare']"
2009-10-15,B,47.79,4.965,0.51,24.5,,1008.28,6.101999999999999,64.0,2009-10-15,Muntenia,"['Lapoviță', 'Ploi']"
2009-10-16,B,50.01333333333334,4.25,0.3533333333333333,19.6,,1005.66,4.94,82.6,2009-10-16,Muntenia,"['Ploaie', 'Ninsori', 'Ploaie']"
2009-10-17,B,42.53,6.045,0.5800000000000001,28.8,,1004.98,6.244,88.4,2009-10-17,Muntenia,"['Caniculă', 'Ploaie']"
2009-10-18,B,39.56666666666667,2.98,0.4533333333333334,25.2,,1003.8,7.403999999999999,96.0,2009-10-18,Muntenia,['Ploaie']
2009-10-19,B,36.32,7.646666666666666,0.42,21.6,,1003.36,7.593999999999999,85.2,2009-10-19,Muntenia,"['Ploaie', 'Vijelie', 'Ploaie']"
2009-10-20,B,43.11,9.785,0.4533333333333333,16.0,,1003.725,9.3025,85.25,2009-10-20,Muntenia,"['Ploi sporadice', 'Vânt activ']"
2009-10-25,B,52.515,8.345,0.35,34.66666666666666,,1007.25,14.9275,75.75,2009-10-25,Muntenia,"['Burniță', 'Ploaie']"
2009-10-26,B,61.54,8.879999999999999,0.4266666666666667,35.5,,1009.525,14.4075,82.25,2009-10-26,Muntenia,"['Ploaie', 'Burniță', 'Ploaie slabă']"
2009-10-27,B,62.145,8.19,0.4833333333333333,32.0,,1005.55,12.9075,78.0,2009-10-27,Muntenia,"['Ploaie', 'Innorări', 'Ceată', 'Posibile ploi', 'Ploaie']"
2009-10-28,B,51.805,11.425,0.4433333333333334,35.6,,1004.475,12.285,83.25,2009-10-28,Muntenia,"['Ploaie', 'Ploi', 'Lapoviță']"
2009-10-29,B,66.515,6.815,0.6566666666666666,33.0,,1006.025,8.865,70.25,2009-10-29,Muntenia,"['Lapoviță', 'Ninsoare', 'Ploaie', 'Precipitații mixte']"
2009-10-30,B,60.89,5.9,0.4166666666666667,22.83333333333333,,1011.425,6.375,68.5,2009-10-30,Muntenia,['Ger']
2009-10-31,B,55.55,7.405,0.4766666666666666,30.33333333333333,,1015.325,4.76,61.75,2009-10-31,Muntenia,"['Lapoviță', 'Vânt', 'Ploaie']"
2009-01-11,B,55.22,6.550000000000001,0.4966666666666666,24.33333333333333,,1014.075,3.03,50.75,2009-01-11,Muntenia,"['Ceată', 'Ploaie', 'Lapoviță']"
2009-02-11,B,67.52000000000001,5.475000000000001,0.5,25.83333333333333,,1009.0,1.9625,43.0,2009-02-11,Muntenia,"['Lapoviță', 'Ploaie']"
2009-03-11,B,63.845,7.345,0.6233333333333333,29.83333333333333,,998.2,1.4775,64.25,2009-03-11,Muntenia,"['Ploi', 'Vânt', 'Fulger', 'Lapoviță', 'Ploaie']"
2009-04-11,B,64.455,7.72,0.3733333333333334,19.16666666666667,,993.675,3.8025,76.5,2009-04-11,Muntenia,"['Ploaie', 'Intensificări ale vântului', 'Ploaie']"
2009-05-11,B,60.215,9.79,0.7033333333333335,40.83333333333334,,999.9399999999999,4.2,92.2,2009-05-11,Muntenia,"['Vreme urata si ploioasa', 'Ploaie']"
2009-06-11,B,58.83,9.055,0.59,48.0,,1003.42,8.144000000000002,81.2,2009-06-11,Muntenia,['Ploaie']
2009-07-11,B,61.97499999999999,9.86,0.6699999999999999,50.0,,1000.1,13.168,83.2,2009-07-11,Muntenia,"['Ploaie', 'Temperaturi mari', 'Ceata']"
2009-08-11,B,53.405,9.440000000000001,0.5533333333333333,36.66666666666666,,996.64,13.286,85.4,2009-08-11,Muntenia,['Ploaie']
2009-12-11,B,34.38500000000001,13.89,0.6166666666666666,16.5,,996.54,6.268,81.0,2009-12-11,Muntenia,"['Ploaie', 'Ploi']"
2009-11-13,B,61.65000000000001,7.756666666666667,0.93,48.4,,1006.94,4.818000000000001,84.6,2009-11-13,Muntenia,"['Vreme insorita', 'Ploaie']"
2009-11-15,B,76.03999999999999,7.086666666666666,0.7966666666666667,70.8,,1006.02,7.418000000000001,77.8,2009-11-15,Muntenia,['Ploaie']
2009-11-16,B,66.515,6.603333333333334,0.4466666666666666,40.2,,1006.72,7.142,85.6,2009-11-16,Muntenia,"['Ploi', 'Ploaie']"
2009-11-17,B,85.09,7.016666666666667,0.7666666666666666,62.5,,1009.26,7.176,90.0,2009-11-17,Muntenia,['Ploaie']
2009-11-18,B,45.19,18.87,0.48,46.83333333333334,,1010.775,8.135,93.25,2009-11-18,Muntenia,"['Ceață', 'Innorări persistente']"
2009-11-19,B,41.26,14.14,0.6000000000000001,44.16666666666666,,1012.725,7.934999999999999,81.25,2009-11-19,Muntenia,['Aer cald']
2009-11-20,B,69.895,8.16,0.8833333333333334,50.2,,1014.25,8.7425,77.75,2009-11-20,Muntenia,['Ceata']
2009-11-21,B,95.89,6.973333333333334,1.113333333333333,88.6,,1015.1,7.467499999999999,72.0,2009-11-21,Muntenia,"['Caniculă', 'Ceata']"
2009-11-22,B,109.105,6.52,1.49,106.4,,1010.225,6.065,73.25,2009-11-22,Muntenia,"['Ceata', 'Ploaie']"
2009-11-23,B,75.955,11.18666666666667,0.6366666666666667,78.0,,1004.075,6.9275,73.5,2009-11-23,Muntenia,"['Ploaie', 'Negură']"
2009-11-24,B,108.42,7.930000000000001,1.143333333333333,86.33333333333333,,1004.325,6.98,75.25,2009-11-24,Muntenia,['Ceata']
2009-11-26,B,96.9,15.08666666666667,0.85,67.0,,1006.52,7.592000000000001,77.6,2009-11-26,Muntenia,['Ploaie']
2009-11-27,B,141.48,11.79333333333333,1.62,114.0,,1005.06,7.140000000000001,81.8,2009-11-27,Muntenia,['Ceață']
2009-11-28,B,102.96,11.09666666666667,1.076666666666667,114.4,,1003.22,7.042,77.0,2009-11-28,Muntenia,['Ploaie']
2009-03-12,B,63.17,5.536666666666666,0.5066666666666667,28.2,,1000.62,8.126000000000001,95.0,2009-03-12,Muntenia,"['Ger', 'Ploaie']"
2009-04-12,B,77.09,4.913333333333333,0.6433333333333334,31.0,,999.74,5.202,98.6,2009-04-12,Muntenia,['Burniță']
2009-05-12,B,52.74,6.73,0.64,46.6,,1002.44,5.65,98.0,2009-05-12,Muntenia,"['Ploaie', 'Burniță', 'Ploaie']"
2009-07-12,B,72.35,5.78,0.7933333333333333,53.33333333333334,,1008.06,5.452,81.6,2009-07-12,Muntenia,"['Burniță', 'Ceață', 'Lapoviță']"
2009-08-12,B,76.185,7.02,0.73,55.0,,1007.84,5.092,89.2,2009-08-12,Muntenia,['Ploaie']
2009-09-12,B,49.08333333333334,4.663333333333333,0.4533333333333334,16.75,,1005.88,3.702,95.4,2009-09-12,Muntenia,"['Nori', 'Ploaie', 'Lapoviță']"
2009-10-12,B,47.3,4.5975,0.5,15.42857142857143,,1010.3,2.82,80.6,2009-10-12,Muntenia,"['Ninsoare', 'Ninsoare']"
2009-11-12,B,48.496,3.278,0.55,26.0,,1006.38,2.47,71.8,2009-11-12,Muntenia,"['Ninsori', 'Lapoviță', 'Fulger']"
2009-12-12,B,28.82400000000001,4.294,0.4066666666666667,18.28571428571428,,1004.56,-0.476,65.8,2009-12-12,Muntenia,"['Ninsoare', 'Ninsoare']"
2009-12-13,B,25.908,4.609999999999999,0.46,19.42857142857143,,1006.8,-1.244,68.6,2009-12-13,Muntenia,"['Ninsori', 'Ploi mixte cu lapoviță și polei', 'Ninsori']"
2009-12-14,B,52.01,5.882,0.57,34.0,,1009.52,-0.884,77.6,2009-12-14,Muntenia,['Ninsori']
2009-12-15,B,31.17666666666667,7.69,0.3333333333333333,23.14285714285714,,1000.98,-2.034,94.6,2009-12-15,Muntenia,"['Ninsoare', 'Ger']"
2009-12-16,B,38.07,7.286666666666668,0.5666666666666668,16.14285714285714,,995.2,-2.86,89.6,2009-12-16,Muntenia,"['Ninsori', 'Maxime negative', 'Vreme închisă', 'Ninge']"
2009-12-17,B,41.18428571428571,11.23333333333333,0.5299999999999999,35.0,,994.96,-5.359999999999999,84.4,2009-12-17,Muntenia,"['Ninsori mai linistite', 'Atmosfera inchisa si rece', 'Fulguieli', 'Ninsori de-a lungul zilei', 'Ninsori locale']"
2009-12-18,B,32.81571428571429,11.65333333333333,0.6766666666666666,24.71428571428572,,993.4799999999999,-8.328,93.8,2009-12-18,Muntenia,"['Ninsoare', 'Viscol', 'Averse']"
2009-12-19,B,38.50285714285714,23.10166666666667,0.6933333333333334,53.28571428571428,,995.1800000000001,-9.136000000000001,92.6,2009-12-19,Muntenia,"['Fulger', 'Viscol', 'Ninsoare', 'Gero', 'Lapoviță']"
2009-12-20,B,29.67714285714286,38.21666666666667,0.5766666666666667,41.28571428571428,,990.2,-5.602,91.0,2009-12-20,Muntenia,"['Lapoviță', 'Ceată', 'Ninsori', 'Ger']"
2009-12-21,B,44.95571428571429,21.14333333333333,0.9533333333333333,54.0,,1006.44,-9.942,75.4,2009-12-21,Muntenia,"['Fulger', 'Ger']"
2009-12-22,B,118.6185714285714,30.87333333333333,1.72,107.4,,1006.94,-6.67,67.2,2009-12-22,Muntenia,['Ceată']
2009-12-23,B,119.3457142857143,28.845,1.566666666666667,140.8,,1000.28,-1.76,68.2,2009-12-23,Muntenia,"['Burniță', 'Ploaie', 'Ploaie', 'Ninsoare', 'Vânt puternic']"
2009-12-24,B,141.84,17.44166666666667,2.593333333333333,182.5714285714286,,1001.46,1.282,69.4,2009-12-24,Muntenia,"['Furtună', 'Caniculă', 'Ninge']"
2009-12-25,B,127.3157142857143,10.85833333333333,2.606666666666667,230.2857142857143,,995.3399999999999,0.1940000000000001,70.8,2009-12-25,Muntenia,['Ploaie']
2009-12-26,B,44.06142857142857,11.99166666666667,0.6433333333333334,57.57142857142857,,996.5200000000001,3.105,85.5,2009-12-26,Muntenia,['Ploaie']
2009-12-28,B,28.15714285714285,7.568333333333334,0.5833333333333334,8.0,,991.32,1.71,76.0,2009-12-28,Muntenia,"['Ploaie', 'Fulger', 'Ploi']"
2009-12-29,B,41.72285714285714,15.16166666666667,0.6233333333333334,24.57142857142857,,998.2,1.335,79.75,2009-12-29,Muntenia,"['Ploaie', 'Fulger']"
2009-12-30,B,86.04571428571428,8.756666666666666,1.353333333333333,76.28571428571429,,997.8,0.6475,75.75,2009-12-30,Muntenia,"['Ceață', 'Ploi']"
2010-03-01,B,28.60142857142857,3.808333333333334,0.5399999999999999,9.857142857142858,,998.1600000000001,-1.175,97.25,2010-03-01,Muntenia,['Viscol']
2010-09-01,B,42.65285714285714,10.25333333333333,0.57,34.66666666666666,,1000.06,6.25,74.0,2010-09-01,Muntenia,['Ploaie']
2010-11-01,B,21.37375,14.41833333333333,0.5966666666666667,24.0,,996.3599999999999,4.8575,79.75,2010-11-01,Muntenia,"['Lapoviță', 'Ninsoare']"
2010-12-01,B,41.41125,9.786666666666667,0.9533333333333333,43.5,,1001.52,1.655,84.75,2010-12-01,Muntenia,"['Ninsoare', 'Fulgi', 'Ninsoare']"
2010-01-13,B,34.60625,6.781666666666666,0.6166666666666667,40.0,,1002.04,1.805,83.25,2010-01-13,Muntenia,"['Ninsoare', 'Ninsori']"
2010-01-14,B,33.61125000000001,6.331666666666667,0.6366666666666667,36.42857142857143,,1003.98,-0.434,76.6,2010-01-14,Muntenia,"['Fulgi de zăpadă', 'Ninsoare']"
2010-01-15,B,32.985,8.83,0.56,45.0,,1009.84,0.3179999999999999,73.8,2010-01-15,Muntenia,"['Ninsori', 'Ninsoare']"
2010-01-17,B,20.9425,9.608333333333333,0.49,22.14285714285714,,1017.9,-2.1,96.6,2010-01-17,Muntenia,"['Ninsoare', 'Fulguieli', 'Ninsoare']"
2010-01-18,B,29.07375,9.918333333333333,0.4166666666666667,19.28571428571428,,1012.22,-3.402,95.0,2010-01-18,Muntenia,['Ninsoare']
2010-01-20,B,39.24375,14.776,0.5166666666666666,35.8,,1007.34,-6.324,74.8,2010-01-20,Muntenia,['Ninsoare']
2010-01-21,B,56.28,12.0825,0.7633333333333333,47.4,,1012.02,-8.344,62.2,2010-01-21,Muntenia,"['Ger', 'Fulguială', 'Ninsori', 'Fulger']"
2010-01-22,B,61.89875,10.746,0.8633333333333334,52.5,,1014.76,-9.82,63.0,2010-01-22,Muntenia,"['Ninsori slabe', 'Ger']"
2010-01-25,B,65.91499999999999,11.734,1.116666666666667,67.5,,1026.82,-15.092,51.6,2010-01-25,Muntenia,"['Ger', 'Fulger', 'Ninsoare', 'Ceata']"
2010-01-26,B,96.1325,9.6,1.376666666666667,90.375,,1024.8,-14.11,51.8,2010-01-26,Muntenia,"['Ger', 'Ninsori', 'Ninsori']"
2010-01-27,B,91.71625,11.70333333333333,1.296666666666667,128.75,,1016.1,-12.018,61.0,2010-01-27,Muntenia,"['Ninsoare', 'Ninsori', 'Maxime negative']"
2010-01-28,B,51.83375,12.43666666666667,0.9466666666666667,84.875,,997.8399999999999,-9.655999999999999,65.8,2010-01-28,Muntenia,"['Lapoviță', 'Ninsoare']"
2010-01-29,B,47.91125000000001,36.95333333333333,0.9633333333333334,75.28571428571429,,990.1,-7.401999999999999,75.6,2010-01-29,Muntenia,"['Lapoviță', 'Polei']"
2010-01-30,B,84.49374999999999,20.44666666666667,1.113333333333333,106.2857142857143,,990.3,-5.875999999999999,75.6,2010-01-30,Muntenia,"['Lapoviță', 'Ninsori', 'Ploaie', 'Polei', 'Lapoviță', 'Ceață']"
2010-01-31,B,47.00875000000001,14.68333333333333,0.7300000000000001,55.85714285714285,,986.6200000000001,-1.034,96.2,2010-01-31,Muntenia,['Ninsori']
2010-01-02,B,32.83125,12.64,0.8233333333333334,41.5,,993.7,-1.784,93.4,2010-01-02,Muntenia,"['Ger', 'Ninsori', 'Ploaie', 'Vânt puternic']"
2010-02-02,B,64.445,11.775,0.8666666666666666,39.0,,1003.44,-4.587999999999999,70.6,2010-02-02,Muntenia,"['Fulger', 'Ninsoare']"
2010-03-02,B,51.10125,4.7,1.416666666666667,44.42857142857143,,1006.3,-7.4475,62.25,2010-03-02,Muntenia,"['Fulguieli', 'Ninsoare', 'Vânt']"
2010-04-02,B,78.90624999999999,12.47,1.153333333333334,63.0,,1009.95,-4.01,52.0,2010-04-02,Muntenia,"['Fulgi de zăpadă', 'Ninsoare']"
2010-05-02,B,91.81750000000001,9.585,1.31,73.875,,1016.0,-5.9575,72.25,2010-05-02,Muntenia,"['Ninsoare', 'Ninsoare', 'Lapoviță', 'Polei']"
2010-06-02,B,29.8975,11.795,0.3833333333333333,32.0,,1009.25,-4.355,90.0,2010-06-02,Muntenia,"['Ninsori', 'Viscol']"
2010-07-02,B,22.91875,11.74666666666666,0.41,15.125,,1002.36,-5.072,90.2,2010-07-02,Muntenia,"['Ninsori', 'Ploi', 'Lapoviță']"
2010-09-02,B,54.18,12.72666666666667,0.9666666666666667,40.75,,999.5,-5.742,76.0,2010-09-02,Muntenia,"['Mixt', 'Ploi']"
2010-11-02,B,34.5325,19.72333333333333,0.6966666666666668,11.71428571428571,,989.4,1.166,77.8,2010-11-02,Muntenia,"['Ploi', 'Ninsoare']"
2010-12-02,B,40.84625,6.75,0.7966666666666667,15.25,,994.9200000000001,1.226,73.2,2010-12-02,Muntenia,"['Ploi', 'Lapoviță', 'Ninsori', 'Ninsori', 'Vânt']"
2010-02-13,B,23.11375,8.07,0.6933333333333334,15.125,,990.3,1.444,76.2,2010-02-13,Muntenia,"['Ninsoare', 'Lapoviță']"
2010-02-14,B,32.23375,21.07666666666667,0.8866666666666667,45.25,,997.6,0.774,66.2,2010-02-14,Muntenia,"['Ninsoare', 'Lapoviță']"
2010-02-15,B,38.92499999999999,15.28,0.7599999999999999,40.75,,992.9200000000001,0.102,82.2,2010-02-15,Muntenia,"['Ploaie', 'Ninsoare', 'Vânt puternic']"
2010-02-17,B,51.93428571428571,13.55,0.7000000000000001,37.28571428571428,,997.4799999999999,-1.048,92.2,2010-02-17,Muntenia,['Ploaie']
2010-02-18,B,46.92285714285713,12.45666666666667,0.7466666666666667,28.75,,994.8599999999999,1.35,81.8,2010-02-18,Muntenia,"['Precipitații', 'Ploaie', 'Ninsoare']"
2010-02-19,B,45.50714285714287,14.61666666666667,0.86,35.125,,996.3,1.258,85.2,2010-02-19,Muntenia,"['Ceata', 'Ploaie']"
2010-02-20,B,52.11857142857144,15.20333333333333,0.8133333333333334,50.625,,984.32,6.034000000000001,74.8,2010-02-20,Muntenia,"['Ploaie', 'Ninsoare', 'Ploi', 'Vânt']"
2010-02-21,B,26.04142857142858,15.83,0.61,27.375,,985.5599999999998,4.018000000000001,80.8,2010-02-21,Muntenia,"['Ploi', 'Vânt moderat', 'Ploaie']"
2010-02-22,B,52.71749999999999,9.21,0.88,33.625,,1001.88,2.518,69.8,2010-02-22,Muntenia,['Ploaie']
2010-02-23,B,79.985,9.803333333333333,1.293333333333333,77.875,,997.5199999999999,4.089999999999999,62.4,2010-02-23,Muntenia,['Ploaie']
2010-02-25,B,45.12,10.035,0.5133333333333333,32.0,,994.4199999999998,6.241999999999999,81.2,2010-02-25,Muntenia,['Ploaie']
2010-02-26,B,50.45999999999999,3.882,0.8433333333333334,36.375,,997.5,5.632,81.2,2010-02-26,Muntenia,['Ploaie']
2010-02-27,B,30.39625,3.112,0.45,23.75,,993.74,2.918,88.4,2010-02-27,Muntenia,"['Ploi temporare', 'Ploi']"
2010-01-03,B,35.115,7.053999999999999,0.5733333333333334,32.0,,997.9800000000001,6.81,84.4,2010-01-03,Muntenia,"['Lapoviță', 'Ploaie']"
2010-02-03,B,35.81875,4.742,0.5499999999999999,40.75,,1000.88,8.846,57.4,2010-02-03,Muntenia,"['Innorari persistente', 'Ploaie', 'Ploaie', 'Lapoviță', 'Vânt puternic']"
2010-03-03,B,29.8175,9.158,0.4833333333333333,44.8,,1006.42,6.709999999999999,44.4,2010-03-03,Muntenia,"['Ploaie', 'Lapoviță']"
2010-04-03,B,24.73571428571429,6.121999999999999,0.395,26.15625,,1000.46,3.5525,74.4,2010-04-03,Muntenia,"['Lapoviță', 'Lapoviță']"
2010-05-03,B,32.81000000000001,5.114,0.525,17.5,,995.74,0.7825,87.2,2010-05-03,Muntenia,"['Ninsori', 'Lapoviță', 'Ninsoare', 'Lapoviță']"
2010-06-03,B,24.89571428571428,7.822,0.49,21.0,,999.1,-0.3775,93.0,2010-06-03,Muntenia,"['Ninsoare', 'Viscol', 'Ger']"
2010-08-03,B,28.80571428571428,9.155000000000001,0.46,27.5,,1011.46,-2.355,65.8,2010-08-03,Muntenia,"['Ninsori', 'Vant']"
2010-09-03,B,25.07428571428571,11.825,0.44,19.0,,1009.44,-3.6775,58.4,2010-09-03,Muntenia,"['Ninsori', 'Lapoviță', 'Vânt']"
2010-10-03,B,24.56571428571429,9.07,0.4350000000000001,40.0,,1017.44,-2.48,50.8,2010-10-03,Muntenia,['Lapoviță']
2010-11-03,B,30.25571428571428,12.735,0.385,27.42857142857143,,1005.46,-1.73,86.8,2010-11-03,Muntenia,"['Lapoviță', 'Polei']"
2010-12-03,B,22.485,12.178,0.62,15.5,,999.6800000000001,-0.145,79.2,2010-12-03,Muntenia,['Lapoviță']
2010-03-14,B,22.19625,12.0,0.68,25.28571428571428,,1001.42,2.4775,69.0,2010-03-14,Muntenia,"['Lapoviță', 'Ninsori', 'Cer variabil']"
2010-03-15,B,24.635,8.338,0.6000000000000001,18.5,,999.24,3.4725,63.8,2010-03-15,Muntenia,"['Vreme frumoasă', 'Vânt puternic']"
2010-03-16,B,25.605,10.656,0.5866666666666666,20.0,,1006.26,3.5425,57.2,2010-03-16,Muntenia,"['Lapoviță', 'Lapoviță']"
2010-03-17,B,25.06375,8.5625,0.6066666666666666,21.66666666666667,,1014.42,2.3575,49.4,2010-03-17,Muntenia,['Precipitații slabe']
2010-03-19,B,72.19714285714286,8.447999999999999,0.82,67.625,,1018.24,7.23,43.6,2010-03-19,Muntenia,['Vreme insorita']
2010-03-20,B,45.32142857142857,12.724,0.7200000000000001,57.5,,1012.48,10.135,42.2,2010-03-20,Muntenia,['Ploaie']
2010-03-21,B,22.7775,13.266,0.5033333333333334,43.5,,1006.92,12.9375,39.6,2010-03-21,Muntenia,"['Ceata', 'Ploaie']"
2010-03-22,B,36.14624999999999,11.806,0.4433333333333334,59.875,,1005.92,14.585,42.8,2010-03-22,Muntenia,['Ploaie']
2010-03-23,B,29.82625,7.662000000000001,0.4433333333333334,22.75,,1011.48,7.347499999999999,77.0,2010-03-23,Muntenia,"['Ploaie', 'Ploaie']"
2010-03-24,B,44.36499999999999,8.07,0.4866666666666666,37.125,,1008.1,10.3125,70.2,2010-03-24,Muntenia,"['Vreme frumoasă', 'Ploi', 'Ploaie']"
2010-03-25,B,38.4925,7.504,0.4366666666666667,46.0,,1012.16,12.4775,46.4,2010-03-25,Muntenia,"['Ploaie', 'Averse']"
2010-03-26,B,34.9325,9.618000000000002,0.4933333333333333,40.625,,1013.14,9.170000000000002,55.0,2010-03-26,Muntenia,['Ploi']
2010-03-27,B,35.4425,8.212,0.44,49.875,,1001.96,8.5675,65.4,2010-03-27,Muntenia,"['Ploaie', 'Lapoviță', 'Ploaie', 'Averse', 'Descărcări electrice']"
2010-03-30,B,57.01374999999999,8.5675,0.8133333333333334,37.875,,1002.46,11.575,58.8,2010-03-30,Muntenia,"['Soare', 'Vreme buna', 'Averse']"
2010-03-31,B,37.765,9.035,0.49,34.28571428571428,,997.0600000000001,9.24,79.2,2010-03-31,Muntenia,"['Ploi', 'Ploaie']"
2010-01-04,B,25.22,10.185,0.4833333333333333,25.875,,998.9199999999998,11.815,68.6,2010-01-04,Muntenia,"['Ploaie', 'Vânt', 'Ploaie']"
2010-03-04,B,22.01142857142857,11.485,0.4433333333333334,24.75,,1004.96,11.095,58.4,2010-03-04,Muntenia,"['Ploi', 'Averse']"
2010-05-04,B,18.75428571428571,13.685,0.39,20.0,,1007.16,11.5225,50.2,2010-05-04,Muntenia,['Ploaie']
2010-06-04,B,23.06,17.3675,0.7033333333333333,19.14285714285714,,1001.55,8.6975,93.5,2010-06-04,Muntenia,"['Ploaie', 'Ploaie']"
2010-07-04,B,24.69666666666667,13.185,0.75,31.85714285714286,,1004.56,12.885,42.4,2010-07-04,Muntenia,"['Ploaie', 'Ploi slabe']"
2010-08-04,B,29.59833333333333,14.46,0.39,38.625,,1009.22,13.1325,39.0,2010-08-04,Muntenia,['Ploaie']
2010-09-04,B,41.22166666666666,12.765,0.5433333333333333,52.125,,1010.34,12.49,42.8,2010-09-04,Muntenia,"['Soare', 'Averse', 'Ploaie slabă']"
2010-11-04,B,18.66333333333333,7.984999999999999,0.315,24.875,,1003.1,10.7,68.0,2010-11-04,Muntenia,['Ploaie']
2010-12-04,B,27.23333333333333,7.38,0.5800000000000001,28.0,,1004.66,10.2625,63.0,2010-12-04,Muntenia,['Ploi']
2010-04-14,B,27.77666666666667,9.44,0.3066666666666667,33.0,,1003.78,10.115,54.0,2010-04-14,Muntenia,['Ploaie']
2010-04-15,B,28.31833333333333,11.415,0.53,30.75,,1001.9,9.247499999999999,86.6,2010-04-15,Muntenia,"['Averse', 'Fulger', 'Trăsnet']"
