Luna/Zi,region,County,phenomena,GRAV. 10 - PM 10_Valoare [µg/m³],MTX - Presiunea aerului_Valoare [mbar],MTX - Temperatura aer_Valoare [°C],MTX - Umiditate relativa_Valoare [%]
2017-08-02,Dobrogea,CT,"['Ploaie', 'Ninsoare', 'Vânt puternic']",20.6675,1017.48,1.0,98.8
2017-10-02,Dobrogea,CT,"['Fulger', 'Ger', 'Inundație', 'Secetă']",22.575,1030.44,-3.232,76.4
2017-11-02,Dobrogea,CT,"['Fulgi de zapada', 'Chiciura']",22.71,1031.12,-4.026,82.4
2017-02-14,Dobrogea,CT,"['Ploaie', 'Lapoviță']",37.826,1027.62,-2.422,70.8
2017-02-15,Dobrogea,CT,['Vânt intens'],31.36,1026.56,0.868,73.8
2017-02-16,Dobrogea,CT,['Ceata'],30.96,1031.34,0.208,79.6
2017-02-17,Dobrogea,CT,['Ploi'],36.26199999999999,1022.9,2.238,77.8
2017-02-18,Dobrogea,CT,"['Ploaie', 'Lapoviță', 'Polei', 'Ploaie']",39.536,1017.68,3.84,81.0
2017-02-20,Dobrogea,CT,"['Ploi', 'Vânt']",21.8,1013.22,2.922,96.2
2017-02-21,Dobrogea,CT,['Încălzire semnificativă'],26.668,1009.24,5.094,75.4
2017-02-23,Dobrogea,CT,['Ploaie'],27.504,1006.12,10.18,67.0
2017-02-24,Dobrogea,CT,"['Ploi', 'Ploi']",23.91,1004.775,12.69,59.75
2017-02-25,Dobrogea,CT,"['Ploi', 'Vânt puternic']",22.602,1013.275,6.869999999999999,84.25
2017-02-26,Dobrogea,CT,"['Ceata', 'Ploaie']",26.205,1021.7,4.3075,87.75
2017-02-27,Dobrogea,CT,['Ceata'],31.02,1015.225,7.03,81.75
2017-01-03,Dobrogea,CT,"['Ceață', 'Ploi']",23.71,1004.65,5.7475,96.75
2017-02-03,Dobrogea,CT,['Ploaie'],38.3775,1007.325,8.43,86.75
2017-03-03,Dobrogea,CT,"['Ceata', 'Innorări', 'Ploaie']",43.204,1015.32,7.994,79.0
2017-04-03,Dobrogea,CT,"['Vreme frumoasă', 'Temperaturi ridicate', 'Ploi', 'Vânt activ']",32.338,1019.72,6.442,85.4
2017-05-03,Dobrogea,CT,['Vânt'],27.542,1014.9,6.748,91.2
2017-07-03,Dobrogea,CT,['Ploi'],29.214,1007.02,8.966,87.6
2017-08-03,Dobrogea,CT,['Ploi'],29.794,1012.16,8.672,82.8
2017-09-03,Dobrogea,CT,['Ploaie'],37.824,1013.7,6.778,88.2
2017-10-03,Dobrogea,CT,['Ploi'],29.032,1004.9,7.378,89.8
2017-11-03,Dobrogea,CT,['Ploi'],26.418,1004.98,8.014,87.8
2017-12-03,Dobrogea,CT,['Ploi'],26.346,1008.0,6.530000000000001,88.6
2017-03-13,Dobrogea,CT,"['Ploi', 'Vânt puternic', 'Ploi']",42.92,1010.84,5.680000000000001,89.4
2017-03-14,Dobrogea,CT,"['Ploi slabe', 'Lapoviță', 'Vânt puternic']",43.02200000000001,1015.52,8.326,76.0
2017-03-15,Dobrogea,CT,['Ploi'],30.19400000000001,1017.52,6.444,83.6
2017-03-16,Dobrogea,CT,"['Ploi slabe', 'Vânt intens', 'Ninsori și lapoviță în seara și noaptea de vineri spre sâmbătă']",23.8225,1013.42,8.553999999999998,75.2
2017-03-17,Dobrogea,CT,"['Averse', 'Ploi']",16.9625,1011.94,5.462000000000001,80.4
2017-03-18,Dobrogea,CT,['Ploi'],15.85,1006.1,8.07,70.4
2017-03-19,Dobrogea,CT,['Ploaie'],14.474,1000.32,9.07,81.6
2017-03-20,Dobrogea,CT,"['Vreme schimbătoare', 'Ploi']",21.79,1007.78,8.065999999999999,72.4
2017-03-21,Dobrogea,CT,['Ceata'],23.208,1011.64,9.856,78.2
2017-03-22,Dobrogea,CT,['Ceață'],24.52666666666667,1016.16,8.818,87.8
2017-03-23,Dobrogea,CT,"['Secetă', 'Inundație']",21.3025,1019.88,8.063999999999998,87.0
2017-03-24,Dobrogea,CT,['Ceață'],21.76,1019.68,9.136,82.4
2017-03-25,Dobrogea,CT,['Ploi'],14.98,1018.02,8.802,84.4
2017-03-26,Dobrogea,CT,"['Ploaie', 'Lapoviță', 'Ninsoare', 'Vânt puternic']",13.682,1011.36,7.738,85.8
2017-03-27,Dobrogea,CT,['Brumă'],14.028,1018.16,7.76,67.2
2017-03-28,Dobrogea,CT,['Ploaie'],23.972,1016.88,12.086,56.6
2017-03-29,Dobrogea,CT,['Vânt'],27.662,1016.96,14.218,58.4
2017-03-30,Dobrogea,CT,"['Averse', 'Descărcări electrice']",25.56,1016.54,13.906,60.2
2017-03-31,Dobrogea,CT,['Brumă'],23.372,1024.44,8.784,68.4
2017-01-04,Dobrogea,CT,"['Vreme insorita', 'Temperaturi modeste']",21.304,1020.56,7.554,75.2
2017-02-04,Dobrogea,CT,['Averse'],16.41,1020.8,8.612,83.8
2017-03-04,Dobrogea,CT,['Ceață'],20.574,1019.3,9.644,85.2
2017-04-04,Dobrogea,CT,"['Averse', 'Vânt intens']",21.606,1019.02,9.0,87.8
2017-05-04,Dobrogea,CT,"['Cer acoperit de nori', 'Ploi locale']",19.9,1015.34,9.658,90.4
2017-06-04,Dobrogea,CT,"['Averse', 'Descărcări electrice', 'Grindină', 'Vânt puternic']",21.094,1006.12,11.104,87.4
2017-07-04,Dobrogea,CT,"['Ploi', 'Lapoviță', 'Vânt puternic']",15.014,1005.62,9.444,73.6
2017-08-04,Dobrogea,CT,"['Aversă', 'Vânt', 'Ploaie']",11.912,1009.56,7.836,71.2
2017-09-04,Dobrogea,CT,['Ploaie'],11.664,1018.66,10.362,56.6
2017-10-04,Dobrogea,CT,"['Furtună', 'Inundație']",16.96,1020.34,10.018,56.4
2017-11-04,Dobrogea,CT,['Averse'],25.654,1014.08,10.066,66.4
2017-12-04,Dobrogea,CT,['Perioade cu soare'],14.67,1014.52,9.706,80.8
2017-04-13,Dobrogea,CT,['Ploi'],22.57,1008.2,9.458,83.8
2017-04-14,Dobrogea,CT,"['Ploi', 'Averse', 'Ploaie']",15.724,1007.22,12.88,72.2
2017-04-15,Dobrogea,CT,['Ploi'],13.574,1012.44,13.122,70.8
2017-04-16,Dobrogea,CT,"['Răcire', 'Vânt puternic']",12.368,1007.22,13.026,83.0
2017-04-17,Dobrogea,CT,"['Furtună', 'Valuri uriase']",7.176,1007.44,8.414000000000001,94.0
2017-04-18,Dobrogea,CT,['Ploi'],7.956,1010.16,7.3,82.6
2017-04-20,Dobrogea,CT,['Precipitații mixte'],10.965,1006.06,6.864,93.8
2017-04-21,Dobrogea,CT,"['Lapoviță', 'Ninsoare']",12.14333333333333,1012.3,3.274,86.2
2017-04-22,Dobrogea,CT,"['Vreme frumoasă', 'Răcoros']",19.03666666666667,1014.74,7.9,68.4
2017-04-23,Dobrogea,CT,"['Ploi', 'Fulger', 'Tunete', 'Grindină']",16.67333333333333,1007.88,8.706,76.6
2017-04-24,Dobrogea,CT,"['Ploi', 'Fulger', 'Trăsnet']",22.2,1017.08,8.488,76.0
2017-04-26,Dobrogea,CT,['Furtună'],26.55666666666667,1017.26,10.976,85.4
2017-04-27,Dobrogea,CT,"['Vreme rece', 'Averse']",22.8125,1015.36,10.512,91.4
2017-04-28,Dobrogea,CT,"['Furtună', 'Fulger', 'Grindină']",17.338,1012.98,10.084,89.6
2017-04-29,Dobrogea,CT,"['Averse', 'Averse', 'Cantități de apă peste 20-25 l/mp']",24.7,1010.06,11.66,91.2
2017-01-05,Dobrogea,CT,['Ceata'],27.984,1012.98,15.014,77.2
2017-02-05,Dobrogea,CT,"['Cer senin', 'Incalzire']",43.206,1014.3,16.732,72.2
2017-03-05,Dobrogea,CT,"['Caniculă', 'Grindină']",48.36,1014.6,18.048,64.2
2017-04-05,Dobrogea,CT,"['Vreme insorită', 'Averse']",44.01800000000001,1013.84,17.536,69.2
2017-05-05,Dobrogea,CT,"['Inundație', 'Furtună', 'Vijelie', 'Grindină', 'Inundație', 'Avalanșă']",28.724,1012.34,16.944,64.6
2017-06-05,Dobrogea,CT,['Posibilă ploaie'],23.036,1008.38,13.938,91.2
2017-07-05,Dobrogea,CT,"['Ceață', 'Averse', 'Inundație']",19.184,1005.22,13.948,91.2
2017-08-05,Dobrogea,CT,"['Fulger', 'Vijelie', 'Grindină', 'Inundație']",19.22,1000.16,15.74,91.6
2017-09-05,Dobrogea,CT,"['Averse', 'Fulger', 'Vijelie']",13.772,1002.34,14.266,89.6
2017-10-05,Dobrogea,CT,['Ploaie'],17.19,1009.1,11.17,75.6
2017-11-05,Dobrogea,CT,['Ploaie'],21.488,1012.76,13.936,82.2
2017-12-05,Dobrogea,CT,"['Ploi', 'Furtună', 'Vijelie']",26.71,1009.56,15.648,88.4
2017-05-13,Dobrogea,CT,"['Ploi torentiale', 'Descarcari electrice', 'Intensificari ale vantului cu aspect de vijelie', 'Caderi de grindina']",27.838,1004.98,17.308,89.2
2017-05-15,Dobrogea,CT,['Ploaie'],17.098,1018.38,17.278,71.2
2017-05-16,Dobrogea,CT,['Vreme frumoasă'],23.948,1019.94,17.172,70.8
2017-05-17,Dobrogea,CT,"['Ploi', 'Fulger', 'Vânt']",25.028,1017.74,16.9,74.0
2017-05-18,Dobrogea,CT,['Ploi'],25.35,1017.12,15.412,59.2
2017-05-19,Dobrogea,CT,"['Furtună', 'Grindină']",21.524,1013.7,15.606,64.6
2017-05-20,Dobrogea,CT,"['Ploi în aversă', 'Descărcări electrice', 'Vânt puternic', 'Grindină']",20.928,1007.58,17.624,62.4
2017-05-21,Dobrogea,CT,"['Furtună', 'Fulger', 'Trăsnet', 'Averse', 'Caniculă']",12.114,1005.88,14.858,74.8
2017-05-22,Dobrogea,CT,"['Furtună', 'Ciclon', 'Vijelie', 'Inundație']",19.158,1007.06,15.716,89.2
2017-05-23,Dobrogea,CT,"['Ploaie', 'Grindină']",22.578,1013.82,17.104,72.8
2017-05-24,Dobrogea,CT,"['Grindină', 'Averse', 'Fulger']",21.335,1014.42,16.014,72.2
2017-05-25,Dobrogea,CT,"['Inundație', 'Vijelie', 'Grindină']",20.322,1012.14,16.508,77.6
2017-05-26,Dobrogea,CT,"['Ploi torentiale', 'Vijelie', 'Descarcări electrice', 'Grindină']",18.672,1011.56,17.23,74.6
2017-05-27,Dobrogea,CT,"['Ploaie', 'Fulger', 'Trăsnet', 'Grindină', 'Inundație']",15.904,1011.5,16.342,84.0
2017-05-28,Dobrogea,CT,"['Inundație', 'Averse', 'Descărcări electrice']",13.518,1016.34,17.436,84.6
2017-05-30,Dobrogea,CT,['Vreme frumoasa'],23.312,1010.96,20.16,62.0
2017-05-31,Dobrogea,CT,"['Furtună', 'Vijelie', 'Grindină', 'Inundație', 'Furtună', 'Fulger']",26.152,1009.98,22.326,70.2
2017-01-06,Dobrogea,CT,"['Averse', 'Vijelie', 'Grindină']",23.184,1011.26,23.428,71.2
2017-02-06,Dobrogea,CT,['Averse'],25.136,1012.52,21.572,69.0
2017-03-06,Dobrogea,CT,['Averse'],22.244,1012.2,20.422,79.4
2017-04-06,Dobrogea,CT,"['Vreme caldă', 'Innorări temporare', 'Averse']",21.812,1013.98,21.56,76.8
2017-06-06,Dobrogea,CT,['Ploi'],21.036,1010.72,20.4,72.0
2017-07-06,Dobrogea,CT,"['Furtună', 'Fulger', 'Averse', 'Avertizare cod galben de inundatii']",26.734,1009.72,21.396,70.2
2017-08-06,Dobrogea,CT,"['Furtună', 'Vijelie', 'Grindină', 'Inundație', 'Vijelie', 'Grindină', 'Ploi consistente']",20.046,1009.08,20.828,86.6
2017-09-06,Dobrogea,CT,"['Inundație', 'Avalanșă']",17.155,1008.42,16.718,97.0
2017-10-06,Dobrogea,CT,"['Averse', 'Descărcări electrice', 'Grindină']",17.1975,1010.82,20.736,73.8
2017-11-06,Dobrogea,CT,"['Averse', 'Descărcări electrice', 'Intensificări de scurtă durată ale vântului', 'Grindină']",15.3125,1012.42,20.678,76.0
2017-12-06,Dobrogea,CT,['Vânt intensificat'],17.2575,1012.26,22.518,68.0
2017-06-13,Dobrogea,CT,['Aversă'],18.28,1007.62,24.478,56.8
2017-06-14,Dobrogea,CT,['Ploaie'],24.784,1007.14,22.56,73.6
2017-06-15,Dobrogea,CT,['Ploaie'],21.274,1012.66,20.796,67.4
2017-06-16,Dobrogea,CT,"['Averse torentiale', 'Frecvente descarcari electrice', 'Intensificari ale vantului cu aspect de vijelie', 'Caderi de grindina', 'Ploi consistente']",23.86333333333333,1013.1,21.584,69.2
2017-06-17,Dobrogea,CT,"['Vijelie', 'Grindină', 'Inundație']",20.348,1006.42,19.196,83.2
2017-06-18,Dobrogea,CT,"['Furtună', 'Inundație', 'Grindină', 'Inundație', 'Avalanșă', 'Ploi torentiale', 'Frecvente descărcări electrice', 'Intensificări ale vântului cu aspect de vijelie', 'Căderi de grindină']",13.93,1006.1,17.184,91.2
2017-06-19,Dobrogea,CT,"['Vânt intens', 'Averse', 'Averse', 'Descărcări electrice']",16.37,1010.7,21.224,72.0
2017-06-20,Dobrogea,CT,"['Averse', 'Vijelie']",16.30333333333333,1010.74,22.884,72.6
2017-06-21,Dobrogea,CT,"['Caniculă', 'Stres termic', 'Aversă']",28.1275,1008.28,24.838,69.8
2017-06-22,Dobrogea,CT,"['Ploi trecătoare', 'Maxime ridicate', 'Averse', 'Furtună', 'Grindină']",23.1875,1010.74,23.648,72.6
2017-06-23,Dobrogea,CT,"['Caniculă', 'Averse', 'Vânt intens', 'Inundație']",30.94,1008.52,26.404,68.0
2017-06-24,Dobrogea,CT,"['Caniculă', 'Furtună']",20.3225,1008.52,25.902,60.0
2017-06-25,Dobrogea,CT,['Caniculă'],22.44,1011.8,24.692,74.0
2017-06-26,Dobrogea,CT,['Caniculă'],20.525,1009.34,24.398,81.0
2017-06-27,Dobrogea,CT,"['Aversă', 'Vijelie', 'Grindină']",23.6175,1008.6,23.488,85.4
2017-06-29,Dobrogea,CT,"['Caniculă', 'Caniculă', 'Cod portocaliu de caniculă']",31.148,1005.58,24.774,87.0
2017-06-30,Dobrogea,CT,['Caniculă'],42.74400000000001,1006.2,28.454,67.2
2017-01-07,Dobrogea,CT,"['Caniculă', 'Temperaturi record', 'Disconfort termic', 'Averse zdravene', 'Grindină', 'Vijelii']",43.21400000000001,1006.9,27.222,66.2
2017-02-07,Dobrogea,CT,"['Ploi torențiale', 'Cod portocaliu']",26.876,1005.9,24.78,74.8
2017-03-07,Dobrogea,CT,"['Ploaie', 'Descărcări electrice', 'Izolat grindină', 'Inundație']",22.598,1004.48,23.644,71.8
2017-04-07,Dobrogea,CT,"['Vânt', 'Caniculă', 'Ploi']",16.36,1010.86,19.762,76.6
2017-05-07,Dobrogea,CT,"['Vânt activ', 'Averse', 'Temperaturi ridicate']",25.29,1016.22,21.522,61.4
2017-06-07,Dobrogea,CT,"['Averse', 'Descărcări electrice', 'Grindină']",26.056,1013.78,23.048,62.2
2017-07-07,Dobrogea,CT,"['Averse', 'Descărcări electrice', 'Vânt', 'Grindină', 'Caniculă']",18.296,1014.42,21.884,65.0
2017-08-07,Dobrogea,CT,"['Ploi', 'Furtună']",21.204,1010.68,22.618,66.2
2017-09-07,Dobrogea,CT,"['Averse', 'Descărcări electrice', 'Intensificări de scurtă durată ale vântului']",20.95,1009.7,24.368,76.4
2017-10-07,Dobrogea,CT,"['Caniculă', 'Furtună', 'Grindină']",23.686,1014.34,24.5,72.6
2017-11-07,Dobrogea,CT,"['Caniculă', 'Furtună', 'Vijelie', 'Grindină', 'Inundație']",24.96,1014.04,24.062,79.0
2017-12-07,Dobrogea,CT,"['Caniculă', 'Disconfort termic', 'Averse']",29.192,1009.36,24.248,83.4
2017-07-13,Dobrogea,CT,"['Averse', 'Disconfort termic', 'Ploi']",36.596,1004.98,25.31,85.8
2017-07-14,Dobrogea,CT,"['Furtună', 'Grindină', 'Vijelie']",27.9875,1009.24,22.762,53.8
2017-07-15,Dobrogea,CT,"['Averse locale', 'Ploi torentiale', 'Furtună', 'Tunete', 'Fulgere', 'Vijelie', 'Grindină']",24.6,1009.84,21.818,58.0
2017-07-16,Dobrogea,CT,"['Ploaie', 'Vânt puternic']",23.415,1012.68,20.89,74.0
2017-07-17,Dobrogea,CT,['Vânt puternic'],32.02,1013.88,22.942,63.4
2017-07-19,Dobrogea,CT,"['Furtună', 'Ciclon', 'Vijelie', 'Grindină', 'Inundație']",35.20399999999999,1014.08,24.3,53.4
2017-07-20,Dobrogea,CT,['Caniculă'],37.83,1011.04,24.448,61.2
2017-07-21,Dobrogea,CT,['Caniculă'],42.864,1011.3,24.382,61.6
2017-07-22,Dobrogea,CT,['Caniculă'],36.81400000000001,1011.16,26.134,51.8
2017-07-23,Dobrogea,CT,"['Caniculă', 'Averse']",38.216,1009.68,25.972,61.4
2017-07-24,Dobrogea,CT,"['Disconfort termic accentuat', 'Ploi torentiale', 'Caderi de grindina', 'Averse cu descarcari electrice', 'Vant mai nervos']",38.558,1006.44,25.834,75.0
2017-07-25,Dobrogea,CT,"['Vijelie', 'Grindină', 'Caniculă', 'Inundație']",37.505,1001.32,25.156,84.6
2017-07-27,Dobrogea,CT,"['Vijelie', 'Grindină', 'Inundație']",26.625,1000.22,24.79,78.8
2017-07-29,Dobrogea,CT,['Ploi'],18.075,1008.66,23.596,72.8
2017-07-30,Dobrogea,CT,['Caniculă'],21.945,1014.54,23.918,66.4
2017-07-31,Dobrogea,CT,['Caniculă'],26.495,1015.76,23.946,69.4
2017-01-08,Dobrogea,CT,['Caniculă'],26.8075,1017.62,24.634,75.4
2017-02-08,Dobrogea,CT,['Caniculă'],37.294,1015.5,26.19600000000001,69.0
2017-03-08,Dobrogea,CT,"['Caniculă', 'Caniculă', 'Ploaie', 'Caniculă']",42.546,1011.7,27.916,62.8
2017-06-08,Dobrogea,CT,['Caniculă'],44.98399999999999,1008.3,29.846,65.5
2017-07-08,Dobrogea,CT,"['Caniculă', 'Ploi']",33.282,1009.44,29.678,64.75
2017-08-08,Dobrogea,CT,['Caniculă'],22.36,1014.0,25.378,67.75
2017-09-08,Dobrogea,CT,"['Caniculă', 'Incendii']",20.8,1016.14,24.328,73.5
2017-11-08,Dobrogea,CT,"['Cod galben de caniculă', 'Instabilitate atmosferică']",45.092,1010.48,26.36,64.0
2017-12-08,Dobrogea,CT,['Caniculă'],41.476,1007.42,26.326,49.6
2017-08-13,Dobrogea,CT,"['Caniculă', 'Fulger', 'Averse']",35.55200000000001,1002.48,26.242,56.4
2017-08-14,Dobrogea,CT,"['Ploaie', 'Vânt']",35.282,1007.88,22.11,58.6
2017-08-15,Dobrogea,CT,"['Cod galben de vant nervos', 'Averse cu fenomene electrice', 'Caniculă']",20.798,1010.78,23.692,54.2
2017-08-18,Dobrogea,CT,"['Caniculă', 'Stres termic', 'Furtună', 'Vijelie', 'Grindină']",41.672,1011.3,26.44600000000001,41.2
2017-08-19,Dobrogea,CT,['Vijelie'],45.64,1011.98,26.07,47.4
2017-08-20,Dobrogea,CT,"['Caniculă', 'Ploi']",39.718,1010.02,25.31,59.2
2017-08-21,Dobrogea,CT,['Inundație'],34.602,1005.78,25.032,56.6
2017-08-22,Dobrogea,CT,['Ploi'],21.776,1008.62,20.448,48.6
2017-08-23,Dobrogea,CT,['Ploi'],23.934,1011.44,20.228,66.5
2017-08-25,Dobrogea,CT,['Caniculă'],21.118,1018.74,22.17,61.5
2017-08-27,Dobrogea,CT,['Caniculă'],18.128,1012.9,22.644,67.25
2017-08-28,Dobrogea,CT,"['Furtună', 'Grindină', 'Vijelie', 'Aversă', 'Fulger', 'Trăsnet']",28.066,1008.02,23.7,67.0
2017-08-29,Dobrogea,CT,"['Innorari', 'Ploi', 'Racoare']",18.6225,1012.44,19.8,71.4
2017-08-31,Dobrogea,CT,['Caniculă'],20.1675,1014.96,19.232,67.6
2017-01-09,Dobrogea,CT,"['Ploi', 'Vant']",22.966,1010.52,21.68,70.8
2017-02-09,Dobrogea,CT,['Caniculă'],26.89,1008.0,23.32,71.6
2017-04-09,Dobrogea,CT,"['Ploi', 'Temperaturi ridicate']",22.746,1007.36,21.354,64.6
2017-06-09,Dobrogea,CT,['Ploi'],18.676,1009.1,20.082,56.6
2017-07-09,Dobrogea,CT,['Caniculă'],21.548,1009.86,21.046,60.4
2017-09-09,Dobrogea,CT,"['Temperaturi în creștere', 'Ploi']",23.986,1010.38,21.706,84.0
2017-10-09,Dobrogea,CT,['Vânt puternic'],23.44,1007.34,23.722,80.8
2017-11-09,Dobrogea,CT,"['Temperaturi ridicate', 'Averse', 'Descărcări electrice', 'Izolat grindină', 'Vânt moderat']",28.636,1007.68,23.13,87.4
2017-12-09,Dobrogea,CT,"['Vant puternic', 'Ploaie', 'Vijelie', 'Grindină']",39.248,1001.76,25.988,69.0
2017-09-13,Dobrogea,CT,['Vânt puternic'],31.14400000000001,1008.9,24.73,49.2
2017-09-14,Dobrogea,CT,['Caniculă'],26.308,1011.86,20.982,63.0
2017-09-15,Dobrogea,CT,['Caniculă'],21.112,1009.22,22.456,73.6
2017-09-16,Dobrogea,CT,['Caniculă'],21.692,1012.64,22.05,83.8
2017-09-17,Dobrogea,CT,['Caniculă'],20.712,1010.98,22.73,84.4
2017-09-18,Dobrogea,CT,"['Vijelie', 'Cer senin', 'Temperaturi ridicate']",31.07,1008.66,23.144,85.6
2017-09-19,Dobrogea,CT,"['Instabilitate', 'Vant puternic']",34.594,1008.78,22.5,85.0
2017-09-20,Dobrogea,CT,"['Ploaie torențială', 'Căderi de grindină', 'Descărcări electrice', 'Vânt puternic', 'Vijelii']",33.25,1004.92,23.296,86.0
2017-09-21,Dobrogea,CT,"['Ploaie', 'Vânt']",23.546,1005.36,19.176,65.2
2017-09-22,Dobrogea,CT,"['Averse torențiale', 'Răcire a vremii', 'Intensificări temporare ale vântului', 'Inundație', 'Ploi sporadice']",16.445,1008.46,16.564,65.0
2017-09-23,Dobrogea,CT,"['Ploaie', 'Ploaie']",14.098,1013.0,17.282,71.0
2017-09-24,Dobrogea,CT,"['Temperaturi maxime de 25 de grade Celsius', 'Pericol de ploi moderate cantitativ', 'Vânt activ']",18.568,1015.32,17.558,58.4
2017-09-25,Dobrogea,CT,"['Ploaie', 'Vânt']",24.782,1017.72,18.394,74.4
2017-09-26,Dobrogea,CT,['Ploaie slabă'],37.574,1016.4,19.866,76.4
2017-09-27,Dobrogea,CT,['Vânt puternic'],25.872,1021.44,16.656,66.6
2017-09-28,Dobrogea,CT,['Ploi'],19.6225,1025.32,15.126,62.0
2017-09-29,Dobrogea,CT,['Vânt'],20.494,1023.42,14.49,59.2
2017-09-30,Dobrogea,CT,"['Ploaie', 'Vânt']",24.164,1020.2,13.922,59.2
2017-01-10,Dobrogea,CT,['Ploi slabe'],22.35,1020.96,13.124,63.4
2017-03-10,Dobrogea,CT,['Ceață'],20.748,1021.76,13.636,67.8
2017-04-10,Dobrogea,CT,['Vânt'],17.988,1019.08,15.094,72.2
2017-05-10,Dobrogea,CT,['Ploaie'],47.276,1012.2,16.166,58.2
2017-06-10,Dobrogea,CT,['Ploi abundente'],33.79199999999999,1002.82,19.99,52.4
2017-07-10,Dobrogea,CT,"['Ploi abundente', 'Vânt puternic', 'Cod portocaliu', 'Furtună', 'Ploi']",8.324,1005.74,12.474,81.4
2017-08-10,Dobrogea,CT,"['Ploaie', 'Vânt', 'Inundație', 'Avalanșă', 'Furtună', 'Vijelie', 'Ninsori viscolite', 'Vânt']",9.194,1001.68,10.056,94.4
2017-10-10,Dobrogea,CT,"['Ceata', 'Ploi trecatoare', 'Temperaturi modeste']",19.69600000000001,1015.52,12.454,78.6
2017-11-10,Dobrogea,CT,['Incalzire'],17.95,1019.22,12.758,74.4
2017-12-10,Dobrogea,CT,['Ploaie'],24.382,1018.62,14.702,72.0
2017-10-13,Dobrogea,CT,['Ploaie'],26.746,1016.14,15.786,69.4
2017-10-14,Dobrogea,CT,"['Vânt', 'Scădere temperatură']",17.224,1019.3,14.024,67.0
2017-10-15,Dobrogea,CT,['Vreme frumoasă'],21.912,1020.78,16.038,65.0
2017-10-17,Dobrogea,CT,['Cer senin'],31.506,1021.68,17.296,72.6
2017-10-18,Dobrogea,CT,['Ceata'],32.594,1018.54,16.374,81.0
2017-10-19,Dobrogea,CT,['Caniculă'],23.33,1014.32,15.432,82.6
2017-10-20,Dobrogea,CT,['Caniculă'],28.054,1013.28,15.656,91.0
2017-10-24,Dobrogea,CT,"['Ploaie', 'Vijelie']",28.95,1005.82,15.238,89.6
2017-10-25,Dobrogea,CT,"['Vânt intens', 'Apariția norilor', 'Precipitații slabe']",19.25666666666667,1018.74,7.797999999999999,81.2
2017-10-26,Dobrogea,CT,"['Înnorări', 'Ploaie', 'Vânt intens']",24.5725,1020.58,8.639999999999999,83.8
2017-10-28,Dobrogea,CT,"['Vant puternic', 'Ploi']",12.1725,1003.52,11.08,95.0
2017-10-31,Dobrogea,CT,['Vânt puternic'],13.535,1014.78,5.651999999999999,56.8
2017-01-11,Dobrogea,CT,['Furtună'],17.806,1019.82,5.497999999999999,56.4
2017-02-11,Dobrogea,CT,['Vreme frumoasă'],24.94,1014.74,8.12,65.2
2017-03-11,Dobrogea,CT,"['Înnorări', 'Ploi slabe']",17.552,1009.7,10.148,69.6
2017-04-11,Dobrogea,CT,['Ploaie'],16.8525,1017.12,11.074,82.6
2017-05-11,Dobrogea,CT,"['Burnită', 'Ploi']",16.41333333333333,1017.82,11.374,90.4
2017-06-11,Dobrogea,CT,"['Ceață', 'Burniță', 'Ploi slabe']",22.1225,1016.92,11.298,88.0
2017-07-11,Dobrogea,CT,['Ploaie'],26.31,1021.42,9.01,87.0
2017-08-11,Dobrogea,CT,"['Burniță', 'Ceață']",16.26,1021.14,10.648,95.6
2017-09-11,Dobrogea,CT,['Ploaie'],15.0775,1017.98,12.794,93.2
2017-10-11,Dobrogea,CT,['Ploaie'],13.844,1016.36,11.166,96.2
2017-11-11,Dobrogea,CT,['Ploaie'],24.786,1012.1,10.932,89.6
2017-12-11,Dobrogea,CT,"['Ploi', 'Burniță', 'Ceată']",24.276,1007.92,11.816,83.4
2017-11-14,Dobrogea,CT,"['Ceata', 'Ploaie', 'Vant']",23.294,1010.7,10.916,87.0
2017-11-15,Dobrogea,CT,['Ploaie'],12.9,1022.28,8.342,82.2
2017-11-16,Dobrogea,CT,"['Innorari persistente', 'Ploi', 'Ciclon']",14.064,1023.04,8.168000000000001,88.0
2017-11-17,Dobrogea,CT,['Ploi'],13.192,1018.34,10.052,90.6
2017-11-18,Dobrogea,CT,"['Ploi', 'Ploi']",13.6275,1012.6,9.068,97.4
2017-11-19,Dobrogea,CT,['Ploi'],13.1725,1007.06,8.83,96.0
2017-11-20,Dobrogea,CT,['Câțiva stropi'],14.125,1006.0,7.264000000000001,86.2
2017-11-21,Dobrogea,CT,['Ploi'],16.75,1011.74,4.932,77.0
2017-11-22,Dobrogea,CT,['Ploi'],27.726,1012.58,6.470000000000001,81.2
2017-11-23,Dobrogea,CT,"['Burnită', 'Ploaie']",16.462,1017.18,7.281999999999999,89.0
2017-11-25,Dobrogea,CT,"['Vreme închisă', 'Ceată', 'Burniță']",16.972,1018.64,11.018,89.2
2017-11-26,Dobrogea,CT,"['Burniță', 'Ploi']",24.926,1013.16,11.374,93.8
2017-11-30,Dobrogea,CT,"['Ploi', 'Ploi mixte']",20.215,1008.06,9.342,89.0
2017-01-12,Dobrogea,CT,"['Ploaie', 'Vânt']",25.39,1007.14,12.894,89.4
2017-02-12,Dobrogea,CT,"['Ploi', 'Vânt puternic', 'Ploi']",14.3075,1011.34,11.748,91.2
2017-03-12,Dobrogea,CT,"['Ploaie', 'Vânt']",8.947500000000002,1014.4,7.4,97.4
